"","RC2","RC1","RC3","RC4","RC5"
"play",7.32802078422467e-05,-0.0519083117030382,0.0321207021936742,0.0181159646361584,0.189030408251452
"video",-0.00898455880298079,-0.0424917722604321,-0.0265233685783783,0.0238067421659858,0.192326320417402
"game",0.00197213781818311,-0.0594422090858437,0.0219980844170254,0.0295655213763885,0.161652734160913
"phone",-0.00228384594719504,-0.02832432983183,0.0650655920716715,0.00153345102435354,0.0713312137414904
"wait",-0.0148911160727804,0.0754753156001748,0.0356909149213715,-0.036454948091872,-0.0360102576053859
"computer",0.0224545335125687,-0.0164630963097257,0.00285254267894663,0.0424622529858409,0.023913672416125
"call",-0.0294240257820763,-0.0239164609679779,0.0968579792479343,0.0504675836089681,0.00699500853247906
"move",0.0172777796995951,-0.0167129675547525,0.0851884267876515,0.00953162635032133,0.0188735509330775
"quick",0.0269058152990949,0.0430539957047601,0.0145285100267122,-0.021301694183996,-0.0214156302500915
"pay",0.126563868832294,-0.0568144704706342,-0.00230388901807717,-0.0389994092432612,0.0765266374781362
"attention",0.137339255722137,-0.0629882814356597,-0.00959272930910708,-0.0380965180092438,0.0957489296608691
"answer",0.0629901638260879,-0.0250077451196027,0.054159851103852,0.00878972884076045,-0.00687820126932144
"work",-0.0230405114493088,0.0040846163341853,0.0211141161852811,0.17240101786861,-0.0161322913067189
"coffee",-0.0171765505896552,0.0738177102026395,0.0226262141190186,-0.0158340305762499,-0.0357004992937096
"told",-0.00828160168056841,0.0136853570317268,0.124035040033592,-0.0180606904829269,-0.0314923141879625
"place",-0.0266936595264814,0.0147404179343932,0.0661855175781275,0.0101833661399097,0.00234926794283287
"room",0.0158147508551136,0.0452170997832366,-0.00112286898902263,-0.0451586504098144,0.0919723838739086
"study",0.0608860708418431,0.0714421782553049,-0.0249240234914024,0.0423203378154292,-0.0614261649424235
"interest",0.0482417510964807,-0.0548235623352938,0.0564196874219469,0.0157848107211826,0.0621695083608714
"bore",0.0460222286830953,-0.0401573454309834,-0.0257021398169001,0.0142063011525895,0.0963635938580603
"hear",-0.00647704892406427,-0.0182053731941134,0.0915012685426472,-0.0116723268304435,0.00100504476928601
"realize",0.0225727799738097,0.0152203695223036,0.0306916720494801,0.0309322726608321,-0.00508095152533991
"talk",0.0151410635762809,0.00197603879836344,0.154940030454375,-0.063639999878732,-0.00428970585434733
"task",-0.0271634948224412,-0.0403354879015698,0.0128700596104906,0.121148264775545,0.0221645902937351
"research",-0.00525647730029778,-0.00183854569837297,0.0346951585274662,0.0732584037002235,-0.0235017203293106
"thought",0.00374753871113236,-0.00367578163033692,0.0672465621542732,0.0435771458451895,0.0203226079640617
"night",0.0228059646208189,0.0588838565167607,-0.0195996649911099,0.0464706068428345,0.0318150228772013
"minute",0.0376388615425299,0.0385722359641437,0.0221304352955338,-0.0103050072651379,0.0234177813688935
"conversation",-0.0125998137847479,-0.0163966061363075,0.117225810603933,-0.00568382168821189,-0.00365165402209904
"long",-0.00501974860298459,0.0330654520260921,0.0235520168563718,0.0313141495740923,0.0234089279670594
"order",-0.01262313203748,0.0428682171409069,0.00888205167305231,0.018785476689873,-0.0235708797735121
"job",-0.0160171491054634,-0.0336319647756248,0.0658303062406901,0.0673343372327781,-0.0197152466612395
"late",0.00235320523045502,0.0761741348975626,-0.0127694625378292,0.0230398532090773,-0.0242146246459201
"finish",-0.00413943923096236,0.073570010305679,-0.0492489719368674,0.0728830039273825,0.0547774703596956
"rest",0.0275094751388798,0.0423422859556729,-0.0186109139374771,0.000318519283759496,0.0504557075334961
"stuff",-0.0119774213383824,0.0105498307090532,0.0250661788072633,0.00682348232252999,0.00227800591050465
"ready",0.0105134909742674,0.0746870621658268,-0.0127787161043601,-0.00645850586664254,-0.00659264663901712
"today",0.00984632139033123,0.0527986133635471,0.0159068628460356,0.0677448339141919,0.00729942231996231
"friend",-0.00587801612724432,0.0482671027129609,0.111580404593633,-0.035281562225221,0.0169174674533818
"excite",-0.00646981964193567,0.0432540885057022,0.0726668821124115,-0.0523017154501179,0.0221959616045681
"life",-0.0102570013965385,-0.00999520416709564,0.0711409605031331,0.00293133230338269,0.0323388857101163
"start",0.0228912444701442,0.0592131137932647,0.0483679522452455,0.0537329994242374,0.031284881338833
"laugh",-0.00150020207193255,-0.00737781152329592,0.0667963668115874,-0.0435535297108201,0.0531731625806312
"write",0.0511232230222325,-0.0406957648905535,0.0101684050878288,0.0603621575157265,0.00121767701774646
"email",0.00556508751488837,-0.0251348655592176,0.0356044484130535,0.0307503714878246,-0.0168482805846021
"lab",-0.0248454786526771,0.0596525603858067,0.0296340697243018,0.0497966978276315,-0.0653553473584905
"sad",-0.00910258074705983,-0.00395586155330872,0.0362175935490719,-0.00213145499322109,0.0326914820231626
"day",0.00960018475816747,0.0885914861845915,0.0239730752641245,0.0596094135366295,0.0286063258852642
"together",-0.000566020118134617,0.0241155170121503,0.0840833757416909,-0.0277331095686234,-0.0474967443752232
"group",0.0139776839762802,-0.0174334837656585,0.0673992343700047,0.00726854278291268,-0.00327503802457727
"focus",0.0378782900683681,-0.0131646959203716,-0.0273929904312845,0.0788518283029244,0.0334269003512764
"meet",-0.0213627505147504,0.0280362282701374,0.11055500031617,0.0239114598411438,-0.0815665534625758
"lunch",-0.037732599673442,0.122693227352316,0.00188768588818025,-0.036677402328412,0.000845982695674614
"live",-0.0141638642602856,0.0155835754365775,0.0730285602806645,-0.0471866015007029,0.0456989963011671
"show",0.00751485369001309,-0.0108194689116823,0.0221195803943474,0.00604763033444992,0.130762010109006
"sleep",0.00467921317597257,0.0536572140453753,-0.0840250325403987,0.0871890527670251,0.0362726566253286
"anxious",0.0454581436960424,0.0302883059120989,-0.00100876232684458,0.001047927464064,-0.0425187521633076
"people",-0.00243731651418615,0.00194708229516432,0.0891371988727643,0.0289084065327898,0.0194243451072174
"decide",-0.0232831819785867,0.0557237200183941,0.00775671600511541,0.0221603352598863,0.0678913063548938
"issue",0.00171978555081533,-0.0332453883455541,0.0453608528325092,0.0815595874903308,-0.00515498577209674
"mind",-0.0212455414966655,-0.0238212536096167,-0.0220967793622962,0.134893175830005,0.0418451069951491
"plan",-0.0228224593137509,0.0442762907052295,0.0778251707392,0.0231174836648183,-0.0307315863945144
"schedule",0.00934805379447665,0.0371484497023951,-0.00632696648229442,0.0591434640686599,-0.0422959497555025
"week",0.0407174331963475,0.0430910051642109,0.0408394137000499,0.0241628436083896,-0.0155593123693047
"close",0.012736984055554,0.0158792044098403,0.0643723461432683,-0.016691889941834,0.0226060505376357
"expect",0.00197702844350645,0.0280219023497537,0.0246423902569317,0.0169376368742945,-0.0161767026693294
"annoy",0.00412087161393344,-0.0310185299715483,0.0601209948319019,0.035389758906592,-0.0181932737265653
"relieve",0.0117515090581637,0.0208646170344053,0.00264883825353334,0.0360008543523208,0.0230885101765084
"early",0.0226648685130095,0.0836990582371955,-0.0196364927783221,0.00499319526622128,0.0232672802651922
"person",0.0104550418992932,-0.0249028209137234,0.0764925767520195,0.00829586651255323,-0.0056701186743396
"relax",-0.0076395776168185,0.0740948853017075,-0.0706743288078499,-0.00258725440123525,0.143159048115981
"end",0.0402666421945794,0.0173864156275389,0.040489144562616,0.00780746396500456,0.0186626017904471
"great",0.00927499593448822,0.00703623230624967,0.0601040086946304,0.00692249283691097,0.0228127168113028
"professor",0.186464555857597,-0.0204651607889432,0.000494459426443157,-0.0472839630921915,0.0161961884063965
"understand",0.0686146285803795,-0.0340588587673067,0.0218512559664812,0.0325880824508912,-0.0106233464985098
"alone",-0.0437751451755604,0.0285438061287908,-0.0696497529081919,0.131622567062766,0.0456935529673031
"frustrate",0.00225642896666943,-0.0320981185117822,0.0388722771350751,0.0818154032800256,-0.0489478570101364
"office",-0.00365823184342896,-0.0136791779770919,0.0718105278376697,0.0381353810267315,-0.0508602955443723
"homework",0.0189762245764688,0.0248727394769843,-0.046284658666064,0.0539673933682615,0.0353361387597448
"happy",-0.0297513553868164,0.0492184257981489,0.0751149771947392,-0.0187242824484821,0.06525946750254
"breakfast",-0.0365744322463134,0.141277350815316,-0.0408455077234329,-0.0418341698211435,-0.00569845969464592
"discuss",0.0126967417797622,-0.0252321322452577,0.103158425881639,0.0141857122062377,-0.0420279698357025
"stress",0.0405189738620162,0.0480394502206107,-0.0207481431639563,0.0322588476751146,-0.0439046568619373
"topic",0.0630062847038099,-0.0289372761634288,0.0585300855203682,0.00773099428950403,0.0156374476732756
"worry",0.026301034088862,0.0247215031652138,-0.00546506850582379,0.0391005504393208,-0.0243529265997818
"question",0.0943330829761998,-0.0299145451703481,0.0396259695520008,0.0354520172737798,-0.0347994726820252
"learn",0.0705418894460395,-0.0278168096572402,0.0171244563518898,0.00443911453977258,0.00130705593006036
"outside",0.0163265916791322,0.0374552758128134,0.0308963458873776,-0.026984347970977,0.0140145190909057
"hour",0.0364628335563483,0.0518978658307146,0.00974199491352135,0.00763679858731425,0.00159883387796235
"left",-0.00462202832452463,0.0547485715013865,0.0366738546291958,0.000201712903955946,-0.0119703150947755
"assignment",-0.0154312441305713,0.0244377084289094,-0.0489542101291523,0.155784882134923,-0.0131509715645709
"lecture",0.148316959302542,-0.00633393691738506,-0.0192815641968909,-0.0461833339250956,0.0449042774640701
"bed",0.000864049926587133,0.0378348304227364,-0.0313136203874325,-0.0203400612751132,0.117937269784553
"class",0.18757755725589,0.0396145249389752,-0.0397221476257014,-0.0776988141151499,0.0339766982064693
"year",0.00715112880070883,-0.0122792903083483,0.0979177113829614,-0.00990375803996547,0.0136275093162873
"nervous",0.064937806761104,0.0295390140722031,0.00110016081270285,0.00862457547666476,-0.0555731825371933
"food",-0.041394226184116,0.149666460186305,-0.0145624237198211,-0.0736355188566047,-0.0198039150815198
"read",0.0324244972755378,-0.0222058628388263,0.0343383324189707,0.00531655227887501,0.0426529238150717
"leave",-0.00422065720447766,0.0412883765261368,0.0402397040194095,-0.0142040576136823,0.00192865506560062
"tire",0.0174944050697283,0.0527177152746705,-0.0924751641926252,0.0269456166573423,0.0533918135806617
"stay",0.0303916729581242,0.0161426655781341,0.0160786894769715,0.00731261172870052,0.0449314701180479
"stop",0.00568622025675558,0.00999271636500264,0.0586952751661546,-0.00589297163250935,0.0214881385305611
"apartment",-0.0189758160446316,0.0346383997954451,0.0529228996083392,-0.0429330565458318,0.0375880678879485
"enjoy",0.0102494768101101,0.0318196870806226,0.028284768214013,-0.040429581334653,0.0953462897977204
"paper",0.0104611561032237,-0.0312088800041414,0.00699120096167472,0.0771987576756552,-0.00598980795853689
"due",0.00995024354050727,0.0109649020126266,-0.024087369053133,0.116799231875897,0.0126921604512723
"eat",-0.0414448068258112,0.185270293243321,-0.0354036766926276,-0.0911940982520337,-0.00496799704129026
"listen",0.061608944479453,-0.0285818010423923,0.0174158448109927,-0.0220924268276718,0.0650064919084488
"mood",0.0211993109368025,0.0350793346855186,0.01500830669335,-0.0113313363724707,0.014123539317108
"turn",0.00826828720592202,0.0049506400881942,0.0271485605440613,0.0233057460691966,0.0386365038436323
"grade",0.0821121191741365,0.0378577954968849,-0.0471623876325093,0.0467147547474103,-0.0725378445681772
"watch",-0.01957442888638,-0.0246249479104769,-0.037776089359003,0.0032662729833259,0.238327487963808
"movie",-0.0201646824449426,-0.00596745438453251,0.0076630047700396,-0.00730224707300132,0.0851092324680927
"nice",-0.00345006689830704,0.054419497158706,0.0768418480830496,-0.0456821663181049,0.00612783785426744
"text",0.018280118844928,0.0154558451830406,0.0476961831284366,-0.0357793576797004,0.0461338610097473
"morning",0.00258373965457619,0.110798365656729,-0.0214301099689917,0.0120580094113313,0.00627261096502249
"prepare",0.0471084797042082,0.0788547038160858,-0.0144446425479268,-0.00138452001527397,-0.0376807587770376
"experience",-0.000422101041240666,-0.00774490546276389,0.061689646888077,0.0152852640628844,-0.00396783838571281
"surprise",0.0201409355888759,-0.00410432730476409,0.0611588491774584,-0.0302070802754605,0.0127693756783938
"emotion",-0.00187327625930526,-0.026226381629604,-0.0145711097391008,0.0837587138362396,0.0777864459221432
"note",0.113951819096155,0.00463231795251804,-0.0229919542220869,-0.0265154253170877,0.0119614385572714
"laptop",-0.0107225560540913,-0.000318441549642012,0.00773783168930785,0.0232134259754716,0.0355018600510646
"wear",6.69136209438642e-05,0.0206964556109776,-0.0207799636046899,0.0192652971525441,0.0459451433525136
"hard",0.0575581687008736,0.00361015828208582,-0.00393115767395307,0.0422648836657667,0.0300531518589874
"hungry",-0.0433755892942692,0.148780453860934,-0.0681687017413257,-0.0185062498433488,-0.0149685048500796
"train",-0.0268616954251616,0.0123670358267079,0.05578170138497,0.00951295350029955,-0.036077340319927
"roommate",-0.0255661455630017,0.0208385212031188,0.0475779030161285,-0.0286921891639721,0.075664228828937
"student",0.0379038622057254,-0.0197904265788611,0.0549484015435879,0.0438567444774836,-0.0310737797870466
"clean",-0.024526386989747,0.016050442397322,0.00936618241203599,-0.00408786129479696,0.0578804515932164
"continue",0.00840921524927252,-0.0234548589311808,0.021062618404503,0.0282188949084845,0.0781367383900862
"begin",0.0565785934723665,0.0123672208735695,0.0309489948730793,-0.00885847775160222,0.0212885664655859
"hope",0.0208853705045209,0.0216122334728336,0.018730098170731,0.0132122126124918,-0.0456354876346877
"library",-0.0422412505542957,0.0172111317070219,-0.04369934902291,0.159958270676574,-0.0247102725912272
"weekend",0.00927981417486234,0.0546142344746774,0.028754904675403,-0.0107637788315244,0.00796258722335077
"school",0.010149374300754,0.0175732142464604,0.0360617940524649,-0.0252785178442325,0.0403367802095498
"music",0.00952840962600772,-0.00316806488747332,0.00216858108852813,0.0186655058620065,0.0904129182604865
"problem",0.041200314149202,-0.0221578703549972,-0.00500530299453929,0.0784391668209914,-0.0145372190424031
"walk",0.00125693560556629,0.089398202162051,0.0312236636602983,-0.057540913331491,-0.0418408035997568
"semester",0.0579185768064709,0.031393918847892,0.0485080860375303,-0.019612067258529,-0.0237319997424126
"shop",-0.0213249844288794,0.0138122354448509,0.0133330051123293,-0.00563268284815112,0.00608729161885979
"material",0.144850403516521,0.018283789961192,-0.0434254300055089,-0.022560149568756,-0.0204326991783919
"hand",0.0162730415865768,-0.00211977084029854,0.00451463056087422,0.0460311682596348,0.00676844966484802
"project",-0.0271512162090016,-0.0540554168248545,0.0269839177191101,0.146648931426761,-0.000785565115342229
"calm",-0.002447662501285,0.0237444609466409,-0.0451461283818381,0.0439985006764008,0.0618596508904326
"exam",0.108110659166024,0.0656965022750355,-0.0444474919694361,-0.0233293785100071,-0.0642016414099569
"complete",-0.0260103203695054,-0.0164259415024991,0.00425626783041565,0.181382699635365,0.0428121501923692
"break.",0.00351360562667491,0.0568359164413631,0.00945461965818701,-0.019052698311479,0.035020269112746
"test",0.0843163035342885,0.0175352143579342,-0.0115057000544225,0.0179114203864786,-0.0371611729368261
"neutral",-0.00276144787540206,-0.0153306032213206,-0.0461731090375781,0.0353202650045657,-0.00360069122247212
"final",0.0444913969659628,0.0392998557574295,-0.0133054558131661,0.0233042157860632,-0.0209504972467902
"quiz",0.090275494452542,0.0410386946818814,-0.0404075055537868,-0.0232385910129696,-0.0355818034115335
